No.	NAME	C-001	C-002	C-003	C-004	C-005	C-006	C-007	C-008	C-009	C-010	C-011	C-012	C-013	C-014	C-015	C-016	C-017	C-018	C-019	C-020	C-021	C-022	C-023	C-024	C-025	C-026	C-027	C-028	C-029	C-030	C-031	C-032	C-033	C-034	C-035	C-036	C-037	C-038	C-039	C-040	C-041	C-042	C-043	C-044	H-046	H-047	H-048	H-049	H-050	H-051	H-052	H-053	H-054	H-055	O-056	O-057	O-058	O-059	O-060	O-061	O-062	O-063	Se-064	Se-065	N-066	N-067	N-068	N-069	N-070	N-071	N-072	N-073	N-074	N-075	N-076	N-077	N-078	N-079	F-081	F-082	F-083	F-084	F-085	Cl-086	Cl-087	Cl-088	Cl-089	Cl-090	Br-091	Br-092	Br-093	Br-094	Br-095	I-096	I-097	I-098	I-099	I-100	F-101	Cl-102	Br-103	I-104	S-106	S-107	S-108	S-109	S-110	Si-111	B-112	P-115	P-116	P-117	P-118	P-119	P-120
1016	Molecule1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	2	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1017	Molecule1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	2	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	Molecule1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	7	0	3	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1019	Molecule1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	2	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	Molecule1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	6	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1021	Molecule1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	2	0	0	0	0	15	0	21	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	Molecule1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	2	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	Molecule1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	6	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	Molecule1024	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	10	2	2	4	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	Molecule1025	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	10	2	2	4	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	Molecule1026	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	12	2	0	8	0	0	0	0	12	2	2	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	8	28	0	3	0	0	4	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	Molecule1027	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	4	0	7	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	19	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	Molecule1028	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	4	0	8	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1029	Molecule1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	8	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	Molecule1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	8	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1031	Molecule1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	8	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	Molecule1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	8	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	Molecule1033	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	6	9	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	Molecule1034	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	4	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	24	7	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	Molecule1035	6	0	0	2	2	0	0	0	0	0	0	0	0	0	0	7	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	18	13	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	Molecule1036	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	14	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	22	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1037	Molecule1037	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	14	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	25	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1038	Molecule1038	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	14	2	1	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	3	23	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1039	Molecule1039	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	12	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	Molecule1040	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	2	0	0	0	0	9	4	3	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	3	24	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	Molecule1041	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	2	0	0	0	0	9	6	3	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	5	24	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	Molecule1042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	2	0	0	0	0	11	6	3	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	3	26	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1043	Molecule1043	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	2	2	0	2	0	0	0	8	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	1	0	0	0	0	18	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	Molecule1044	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	34	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1045	Molecule1045	10	6	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	4	8	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	36	9	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1046	Molecule1046	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	0	0	0	15	0	2	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047	Molecule1047	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048	Molecule1048	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	3	0	0	0	0	6	2	4	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	19	0	2	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	Molecule1049	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	5	0	0	0	0	8	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	17	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	Molecule1050	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	0	0	0	0	16	2	6	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	23	0	0	0	3	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	Molecule1051	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	0	0	0	0	18	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	25	0	0	0	3	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	Molecule1052	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	0	0	0	0	16	4	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	6	23	0	0	0	3	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1053	Molecule1053	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	0	0	0	0	14	2	8	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	21	0	0	0	3	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1054	Molecule1054	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	0	0	0	0	14	2	8	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	21	0	0	0	3	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055	Molecule1055	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	3	0	0	0	0	8	2	2	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	2	17	0	2	0	3	3	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1056	Molecule1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	2	0	2	0	0	0	20	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	28	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1057	Molecule1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	2	0	0	0	0	8	2	2	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	13	3	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1058	Molecule1058	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	2	3	0	0	0	0	8	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	4	21	2	1	0	0	8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1059	Molecule1059	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	3	0	0	0	0	14	6	4	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	12	19	2	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1060	Molecule1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	3	0	0	0	0	28	2	6	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	33	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1061	Molecule1061	6	0	0	2	0	0	0	0	0	0	0	0	1	0	0	11	3	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	18	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1062	Molecule1062	6	0	0	2	0	0	0	0	0	0	0	0	2	0	0	11	3	1	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	18	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1063	Molecule1063	8	0	0	3	0	0	0	0	0	0	0	0	2	0	0	11	3	1	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	24	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1064	Molecule1064	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	16	3	0	0	3	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1065	Molecule1065	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	16	3	0	0	5	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1066	Molecule1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	1	2	0	0	0	0	16	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	Molecule1067	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	1	2	0	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	12	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	Molecule1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	2	4	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1069	Molecule1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	2	4	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1070	Molecule1070	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1071	Molecule1071	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
